2026-08-25,10:28:03,TT2_Sensor,0,0,730,725,0,0,100,W
2026-08-25,10:28:06,TT2_Sensor,0,0,730,725,0,0,100,W
2026-08-25,10:28:09,TT2_Sensor,0,0,730,725,0,0,100,W
2026-08-25,10:28:12,TT2_Sensor,0,0,730,725,0,0,100,W
2026-08-25,10:28:15,TT2_Sensor,0,0,730,725,0,0,100,W
2026-08-25,10:28:18,TT2_Sensor,0,0,730,725,0,0,100,W
2026-08-25,10:28:26,TT2_Sensor,0,0,730,725,690,648,100,W
2026-08-25,10:28:29,TT2_Sensor,0,0,730,725,690,648,100,W
2026-08-25,10:28:32,TT2_Sensor,0,0,730,725,690,648,100,W
2026-08-25,10:28:35,TT2_Sensor,0,0,730,725,690,648,100,W
2026-08-25,10:28:43,TT2_Sensor,0,0,730,725,690,648,100,R
2026-08-25,10:28:46,TT2_Sensor,0,0,730,725,690,648,100,R
2026-08-25,10:28:54,TT2_Sensor,2,0,730,725,690,648,100,R
2026-08-25,10:28:57,TT2_Sensor,2,0,730,725,690,648,100,R
2026-08-25,10:29:00,TT2_Sensor,2,0,730,725,690,648,100,R
2026-08-25,10:29:08,TT2_Sensor,2,0,730,725,690,648,100,R
2026-08-25,10:29:11,TT2_Sensor,2,0,730,725,690,648,100,R
2026-08-25,10:29:24,TT2_Sensor,2,0,730,725,688,648,100,R
2026-08-25,10:29:27,TT2_Sensor,1,0,730,725,688,648,100,R
2026-08-25,10:29:30,TT2_Sensor,2,0,730,725,688,648,100,R
2026-08-25,10:29:33,TT2_Sensor,1,0,730,725,688,648,100,R
2026-08-25,10:29:36,TT2_Sensor,1,0,730,725,688,648,100,R
2026-08-25,10:29:39,TT2_Sensor,1,0,730,725,688,648,100,R
2026-08-25,10:29:52,TT2_Sensor,1,0,730,725,688,647,100,R
2026-08-25,10:29:55,TT2_Sensor,2,0,730,725,688,647,100,R
2026-08-25,10:29:58,TT2_Sensor,1,0,730,725,688,647,100,R
2026-08-25,10:30:01,TT2_Sensor,2,0,730,725,688,647,100,R
2026-08-25,10:30:04,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:07,TT2_Sensor,2,0,730,725,687,647,100,R
2026-08-25,10:30:10,TT2_Sensor,2,0,730,725,687,647,100,R
2026-08-25,10:30:13,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:16,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:19,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:27,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:30,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:43,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:46,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:49,TT2_Sensor,2,0,730,725,687,647,100,R
2026-08-25,10:30:52,TT2_Sensor,2,0,730,725,687,647,100,R
2026-08-25,10:30:55,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:30:58,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:31:01,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:31:04,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:31:07,TT2_Sensor,1,0,730,725,687,647,100,R
2026-08-25,10:31:10,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:31:13,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:31:21,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:31:24,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:31:27,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:31:30,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:31:33,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:31:36,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:31:39,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:31:42,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:31:45,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:31:48,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:31:51,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:31:54,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:31:58,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:32:01,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:32:04,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:32:12,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:32:15,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:32:23,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:32:26,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:32:29,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:32:32,TT2_Sensor,0,0,730,725,686,647,100,R
2026-08-25,10:32:35,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:32:38,TT2_Sensor,1,0,730,725,686,647,100,R
2026-08-25,10:32:41,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:32:44,TT2_Sensor,1,0,730,725,686,648,100,R
2026-08-25,10:32:47,TT2_Sensor,1,0,730,725,686,648,100,R
2026-08-25,10:33:00,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:33:03,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:33:06,TT2_Sensor,1,0,730,725,686,648,100,R
2026-08-25,10:33:09,TT2_Sensor,1,0,730,725,686,648,100,R
2026-08-25,10:33:12,TT2_Sensor,1,0,730,725,686,648,100,R
2026-08-25,10:33:15,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:33:18,TT2_Sensor,1,0,730,725,686,648,100,R
2026-08-25,10:33:21,TT2_Sensor,1,0,730,725,686,648,100,R
2026-08-25,10:33:24,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:33:27,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:33:30,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:33:33,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:33:36,TT2_Sensor,0,0,730,725,686,648,100,R
2026-08-25,10:33:39,TT2_Sensor,0,0,730,725,686,648,100,R
